noun,support,len,variation,is_human_related
camarao,camarao,7,6,True
guardadora,guardador,10,6,True
guardadoras,guardador,11,6,True
prioresa,prior,8,6,True
prioresas,prior,9,6,True
sultana,sultao,7,6,True
chichizitos,chichi,11,6,True
chichizito,chichi,10,6,True
chichizinhos,chichi,12,6,True
chichizinho,chichi,11,6,True
sultanas,sultao,8,6,True
chichis,chichi,7,6,True
chichi,chichi,6,6,True
carreiros,carreiro,9,6,True
carreiro,carreiro,8,6,True
carreiritos,carreiro,11,6,True
carreirito,carreiro,10,6,True
carreirinhos,carreiro,12,6,True
carreirinho,carreiro,11,6,True
sultoes,sultao,7,6,True
sultaes,sultao,7,6,True
sultao,sultao,6,6,True
sults,sultao,5,6,True
mama,mama,4,6,True
mamitas,mama,7,6,True
mamita,mama,6,6,True
maminhas,mama,8,6,True
maminha,mama,7,6,True
mamas,mama,5,6,True
lavradores,lavrador,10,6,True
lavadora,lavador,8,6,True
lavador,lavador,7,6,True
lavadeiras,lavador,10,6,True
lavadeira,lavador,9,6,True
lavadoras,lavador,9,6,True
lavadores,lavador,9,6,True
caixas,caixa,6,6,True
caixa,caixa,5,6,True
guardadeiras,guardador,12,6,True
lavrador,lavrador,8,6,True
lavradoras,lavrador,10,6,True
lavradora,lavrador,9,6,True
lavradeiras,lavrador,11,6,True
mala,mala,4,6,True
lavradeira,lavrador,10,6,True
caixita,caixa,7,6,True
caixinhas,caixa,9,6,True
caixinha,caixa,8,6,True
caixitas,caixa,8,6,True
podadoras,podador,9,6,True
podadores,podador,9,6,True
capachinho,capacho,10,6,True
capachinhos,capacho,11,6,True
capachito,capacho,9,6,True
podador,podador,7,6,True
podadora,podador,8,6,True
capachitos,capacho,10,6,True
capacho,capacho,7,6,True
podadeira,podador,9,6,True
podadeiras,podador,10,6,True
brancos,branco,7,6,True
branquinho,branco,10,6,True
branquinhos,branco,11,6,True
branquito,branco,9,6,True
cascas,casca,6,6,True
branco,branco,6,6,True
casca,casca,5,6,True
doce,doce,4,6,True
gastador,gastador,8,6,True
gastadora,gastador,9,6,True
gastadoras,gastador,10,6,True
gastadores,gastador,10,6,True
gastadeiras,gastador,11,6,True
gastadeira,gastador,10,6,True
doces,doce,5,6,True
docinhos,doce,8,6,True
docinho,doce,7,6,True
docitos,doce,7,6,True
docito,doce,6,6,True
maridos,marido,7,6,True
marido,marido,6,6,True
aldea,aldeao,5,6,True
aldeaes,aldeao,7,6,True
mariditos,marido,9,6,True
maridito,marido,8,6,True
maridinhos,marido,10,6,True
aldeoes,aldeao,7,6,True
maridinho,marido,9,6,True
aldeao,aldeao,6,6,True
aldeaos,aldeao,7,6,True
aldeas,aldeao,6,6,True
camaroes,camarao,8,6,True
catador,catador,7,6,True
catadora,catador,8,6,True
catadoras,catador,9,6,True
catadores,catador,9,6,True
catadeiras,catador,10,6,True
catadeira,catador,9,6,True
chupetitas,chupeta,10,6,True
chupetita,chupeta,9,6,True
chupetinhas,chupeta,11,6,True
chupetinha,chupeta,10,6,True
chupetas,chupeta,8,6,True
chupeta,chupeta,7,6,True
casquitas,casca,9,6,True
embaixatriz,embaixador,11,6,True
embaixatrizes,embaixador,13,6,True
casquita,casca,8,6,True
embaixadores,embaixador,12,6,True
casquinha,casca,9,6,True
casquinhas,casca,10,6,True
camaroezinhos,camarao,13,6,True
branquitos,branco,10,6,True
camaroezitos,camarao,12,6,True
guardadeira,guardador,11,6,True
embaixador,embaixador,10,6,True
embaixadora,embaixador,11,6,True
embaixadoras,embaixador,12,6,True
ermitoas,ermitao,8,7,True
ermita,ermitao,6,7,True
ermitaos,ermitao,8,7,True
ermitoa,ermitao,7,7,True
ermitoes,ermitao,8,7,True
ermitao,ermitao,7,7,True
ermitas,ermitao,7,7,True
bebe,bebe,4,10,True
bebezitas,bebe,9,10,True
bebezita,bebe,8,10,True
bebezinhos,bebe,10,10,True
bebezito,bebe,8,10,True
bebezinho,bebe,9,10,True
bebezinhas,bebe,10,10,True
bebezinha,bebe,9,10,True
bebezitos,bebe,9,10,True
bebes,bebe,5,10,True
paizitos,pai,8,10,True
paizito,pai,7,10,True
paizinho,pai,8,10,True
paizinhos,pai,9,10,True
pai,pai,3,10,True
pais,pai,4,10,True
parentezitos,parente,12,10,True
parentezito,parente,11,10,True
parentezitas,parente,12,10,True
parentezita,parente,11,10,True
parentezinhos,parente,13,10,True
parentezinho,parente,12,10,True
parentezinhas,parente,13,10,True
parentezinha,parente,12,10,True
parentes,parente,8,10,True
parente,parente,7,10,True
masochista,masochista,10,10,True
masochistas,masochista,11,10,True
maezinha,pai,8,10,True
maezinhas,pai,9,10,True
maezita,pai,7,10,True
maezitas,pai,8,10,True
masochistazinha,masochista,15,10,True
masochistazinhas,masochista,16,10,True
masochistazinhos,masochista,16,10,True
masochistazita,masochista,14,10,True
masochistazitas,masochista,15,10,True
masochistazinho,masochista,15,10,True
masochistazito,masochista,14,10,True
masochistazitos,masochista,15,10,True
criada,criado,6,12,True
criadas,criado,7,12,True
cantor,cantor,6,12,True
criadinha,criado,9,12,True
criados,criado,7,12,True
criadinho,criado,9,12,True
cantorazitas,cantor,12,12,True
cantores,cantor,8,12,True
abadezinho,abade,10,12,True
abadezinhos,abade,11,12,True
cantorzinho,cantor,11,12,True
cantorzinhos,cantor,12,12,True
abadezito,abade,9,12,True
criado,criado,6,12,True
abadezitos,abade,10,12,True
cantorzito,cantor,10,12,True
abadessazitas,abade,13,12,True
abadessazita,abade,12,12,True
criadinhos,criado,10,12,True
criadita,criado,8,12,True
criaditas,criado,9,12,True
anao,anao,4,12,True
criadito,criado,8,12,True
cantora,cantor,7,12,True
cantoras,cantor,8,12,True
cantorazinha,cantor,12,12,True
cantorazinhas,cantor,13,12,True
criaditos,criado,9,12,True
abade,abade,5,12,True
abades,abade,6,12,True
abadessa,abade,8,12,True
cantorazita,cantor,11,12,True
abadessas,abade,9,12,True
cantorzitos,cantor,11,12,True
abadessazinha,abade,13,12,True
abadessazinhas,abade,14,12,True
criadinhas,criado,10,12,True
bastardo,bastardo,8,12,True
doidinho,doido,8,12,True
primas,primo,6,12,True
monja,monge,5,12,True
monjas,monge,6,12,True
monjazinha,monge,10,12,True
monjazinhas,monge,11,12,True
monjazita,monge,9,12,True
monjazitas,monge,10,12,True
bastardazita,bastardo,12,12,True
bastardazitas,bastardo,13,12,True
bastardozitos,bastardo,13,12,True
bastardozito,bastardo,12,12,True
bastardozinhos,bastardo,14,12,True
bastardozinho,bastardo,13,12,True
bastardos,bastardo,9,12,True
bastardazinhas,bastardo,14,12,True
bastardazinha,bastardo,13,12,True
bastardas,bastardo,9,12,True
bastarda,bastardo,8,12,True
prima,primo,5,12,True
barao,barao,5,12,True
doidas,doido,6,12,True
baronesa,barao,8,12,True
baronesas,barao,9,12,True
baronesazinha,barao,13,12,True
baronesazinhas,barao,14,12,True
baronesazita,barao,12,12,True
miuditos,miudo,8,12,True
miudito,miudo,7,12,True
miuditas,miudo,8,12,True
baronesazitas,barao,13,12,True
miudita,miudo,7,12,True
miudinhos,miudo,9,12,True
miudinho,miudo,8,12,True
miudinhas,miudo,9,12,True
miudinha,miudo,8,12,True
doidinha,doido,8,12,True
doidinhas,doido,9,12,True
baraozinho,barao,10,12,True
baraozito,barao,9,12,True
doidinhos,doido,9,12,True
doida,doido,5,12,True
primos,primo,6,12,True
primo,primo,5,12,True
primitos,primo,8,12,True
baroes,barao,6,12,True
baroezinhos,barao,11,12,True
baroezitos,barao,10,12,True
doidita,doido,7,12,True
priminha,primo,8,12,True
priminhas,primo,9,12,True
priminho,primo,8,12,True
priminhos,primo,9,12,True
primita,primo,7,12,True
primitas,primo,8,12,True
primito,primo,7,12,True
doiditas,doido,8,12,True
doiditos,doido,8,12,True
mongezitos,monge,10,12,True
mongezito,monge,9,12,True
anas,anao,4,12,True
mongezinhos,monge,11,12,True
mongezinho,monge,10,12,True
doido,doido,5,12,True
doidos,doido,6,12,True
anazitas,anao,8,12,True
anazita,anao,7,12,True
anazinhas,anao,9,12,True
anaozinho,anao,9,12,True
anaozito,anao,8,12,True
anazinha,anao,8,12,True
tarada,tarado,6,12,True
taradas,tarado,7,12,True
doidito,doido,7,12,True
taradinha,tarado,9,12,True
taradinho,tarado,9,12,True
taradinhos,tarado,10,12,True
taradita,tarado,8,12,True
taraditas,tarado,9,12,True
taradito,tarado,8,12,True
taraditos,tarado,9,12,True
tarado,tarado,6,12,True
tarados,tarado,7,12,True
monge,monge,5,12,True
monges,monge,6,12,True
taradinhas,tarado,10,12,True
loiras,loiro,6,12,True
coelhos,coelho,7,12,True
patraozito,patrao,10,12,True
patraozinho,patrao,11,12,True
avo,avo,3,12,True
avo,avo,3,12,True
coelho,coelho,6,12,True
patroazitas,patrao,11,12,True
patroazinhas,patrao,12,12,True
patroazinha,patrao,11,12,True
patroas,patrao,7,12,True
patroa,patrao,6,12,True
patrao,patrao,6,12,True
patroezitos,patrao,11,12,True
patroezinhos,patrao,12,12,True
patroes,patrao,7,12,True
patroazita,patrao,10,12,True
coelhitos,coelho,9,12,True
coelhito,coelho,8,12,True
loira,loiro,5,12,True
coelha,coelho,6,12,True
coelhas,coelho,7,12,True
coelhinha,coelho,9,12,True
coelhinhas,coelho,10,12,True
coelhinho,coelho,9,12,True
coelhinhos,coelho,10,12,True
coelhita,coelho,8,12,True
coelhitas,coelho,9,12,True
sobrinhitas,sobrinho,11,12,True
sobrinhita,sobrinho,10,12,True
sobrinhinhos,sobrinho,12,12,True
sobrinhinho,sobrinho,11,12,True
sobrinhinhas,sobrinho,12,12,True
sobrinhinha,sobrinho,11,12,True
sobrinhas,sobrinho,9,12,True
sobrinha,sobrinho,8,12,True
bruxinhas,bruxo,9,12,True
bruxinha,bruxo,8,12,True
sobrinhito,sobrinho,10,12,True
bruxas,bruxo,6,12,True
bruxa,bruxo,5,12,True
sobrinhitos,sobrinho,11,12,True
sobrinho,sobrinho,8,12,True
bruxos,bruxo,6,12,True
bruxo,bruxo,5,12,True
bruxitos,bruxo,8,12,True
bruxito,bruxo,7,12,True
bruxitas,bruxo,8,12,True
bruxita,bruxo,7,12,True
bruxinhos,bruxo,9,12,True
bruxinho,bruxo,8,12,True
sobrinhos,sobrinho,9,12,True
irmazita,irmao,8,12,True
irmazitas,irmao,9,12,True
irmazinhas,irmao,10,12,True
adulta,adulto,6,12,True
adultas,adulto,7,12,True
adultinha,adulto,9,12,True
irmazinha,irmao,9,12,True
irmas,irmao,5,12,True
irmaozitos,irmao,10,12,True
avozito,avo,7,12,True
avozitas,avo,8,12,True
avozita,avo,7,12,True
avozinhos,avo,9,12,True
avozinho,avo,8,12,True
avozinhas,avo,9,12,True
avozinha,avo,8,12,True
filhos,filho,6,12,True
filho,filho,5,12,True
filhitos,filho,8,12,True
filhito,filho,7,12,True
filhitas,filho,8,12,True
filhita,filho,7,12,True
filhinhos,filho,9,12,True
filhinho,filho,8,12,True
filhinhas,filho,9,12,True
filhinha,filho,8,12,True
filhas,filho,6,12,True
filha,filho,5,12,True
irma,irmao,4,12,True
irmao,irmao,5,12,True
irmaos,irmao,6,12,True
irmaozinho,irmao,10,12,True
irmaozinhos,irmao,11,12,True
irmaozito,irmao,9,12,True
adultinhas,adulto,10,12,True
adultinho,adulto,9,12,True
adultita,adulto,8,12,True
soldadinhas,soldado,11,12,True
soldadinha,soldado,10,12,True
soldadas,soldado,8,12,True
soldada,soldado,7,12,True
adultitas,adulto,9,12,True
adultito,adulto,8,12,True
adultitos,adulto,9,12,True
adulto,adulto,6,12,True
adultos,adulto,7,12,True
soldados,soldado,8,12,True
soldado,soldado,7,12,True
soldaditos,soldado,10,12,True
soldadito,soldado,9,12,True
soldaditas,soldado,10,12,True
soldadita,soldado,9,12,True
soldadinhos,soldado,11,12,True
soldadinho,soldado,10,12,True
adultinhos,adulto,10,12,True
avozitos,avo,8,12,True
oradorzitos,orador,11,12,True
oradorzito,orador,10,12,True
oradorzinhos,orador,12,12,True
oradorzinho,orador,11,12,True
oradores,orador,8,12,True
oradorazitas,orador,12,12,True
oradorazita,orador,11,12,True
oradorazinhas,orador,13,12,True
oradorazinha,orador,12,12,True
oradoras,orador,8,12,True
oradora,orador,7,12,True
orador,orador,6,12,True
palhaca,palhaco,7,12,True
palhacas,palhaco,8,12,True
palhacinha,palhaco,10,12,True
boemiazinha,boemio,11,12,True
boemiazinhas,boemio,12,12,True
boemiazita,boemio,10,12,True
boemiazitas,boemio,11,12,True
boemiozinho,boemio,11,12,True
boemiozinhos,boemio,12,12,True
boemiozito,boemio,10,12,True
boemiozitos,boemio,11,12,True
palhacos,palhaco,8,12,True
palhaco,palhaco,7,12,True
palhacitos,palhaco,10,12,True
palhacito,palhaco,9,12,True
palhacitas,palhaco,10,12,True
palhacita,palhaco,9,12,True
palhacinhos,palhaco,11,12,True
palhacinho,palhaco,10,12,True
palhacinhas,palhaco,11,12,True
rapariga,rapaz,8,12,True
raparigas,rapaz,9,12,True
rapariguinha,rapaz,12,12,True
rapariguinhas,rapaz,13,12,True
rapariguita,rapaz,11,12,True
rapariguitas,rapaz,12,12,True
rapaz,rapaz,5,12,True
rapazes,rapaz,7,12,True
rapazinho,rapaz,9,12,True
rapazinhos,rapaz,10,12,True
rapazito,rapaz,8,12,True
rapazitos,rapaz,9,12,True
netos,neto,5,12,True
netitos,neto,7,12,True
engenheirozitos,engenheiro,15,12,True
engenheirozito,engenheiro,14,12,True
engenheirozinhos,engenheiro,16,12,True
engenheirozinho,engenheiro,15,12,True
engenheiros,engenheiro,11,12,True
miudos,miudo,6,12,True
miudo,miudo,5,12,True
miudas,miudo,6,12,True
miuda,miudo,5,12,True
engenheiro,engenheiro,10,12,True
engenheirazitas,engenheiro,15,12,True
engenheirazita,engenheiro,14,12,True
namorada,namorado,8,12,True
namoradas,namorado,9,12,True
engenheirazinhas,engenheiro,16,12,True
engenheirazinha,engenheiro,15,12,True
engenheiras,engenheiro,11,12,True
viuvos,viuvo,6,12,True
viuvo,viuvo,5,12,True
engenheira,engenheiro,10,12,True
viuvas,viuvo,6,12,True
viuva,viuvo,5,12,True
viuvitos,viuvo,8,12,True
viuvito,viuvo,7,12,True
viuvitas,viuvo,8,12,True
viuvinhos,viuvo,9,12,True
viuvinho,viuvo,8,12,True
viuvinhas,viuvo,9,12,True
viuvinha,viuvo,8,12,True
neto,neto,4,12,True
boemios,boemio,7,12,True
boemio,boemio,6,12,True
boemias,boemio,7,12,True
boemia,boemio,6,12,True
viuvita,viuvo,7,12,True
mulata,mulato,6,12,True
mulatas,mulato,7,12,True
mulatinha,mulato,9,12,True
mulatinhas,mulato,10,12,True
mulatinho,mulato,9,12,True
mulatinhos,mulato,10,12,True
mulatita,mulato,8,12,True
mulatitas,mulato,9,12,True
mulatito,mulato,8,12,True
mulatitos,mulato,9,12,True
mulato,mulato,6,12,True
loirinha,loiro,8,12,True
loirinhas,loiro,9,12,True
loirinho,loiro,8,12,True
loirinhos,loiro,9,12,True
loirita,loiro,7,12,True
loiritas,loiro,8,12,True
loirito,loiro,7,12,True
loiritos,loiro,8,12,True
loiro,loiro,5,12,True
loiros,loiro,6,12,True
mulatos,mulato,7,12,True
anoes,anao,5,12,True
vovos,vovo,5,12,True
vovos,vovo,5,12,True
vovozitos,vovo,9,12,True
vovozito,vovo,8,12,True
vovozitas,vovo,9,12,True
vovozita,vovo,8,12,True
vovozinhos,vovo,10,12,True
vovozinho,vovo,9,12,True
vovozinhas,vovo,10,12,True
vovozinha,vovo,9,12,True
vovo,vovo,4,12,True
vovo,vovo,4,12,True
anoezitos,anao,9,12,True
anoezinhos,anao,10,12,True
namoradinha,namorado,11,12,True
amiguitos,amigo,9,12,True
amiguito,amigo,8,12,True
amiguitas,amigo,9,12,True
amiguita,amigo,8,12,True
amiguinhos,amigo,10,12,True
amiguinho,amigo,9,12,True
amiguinhas,amigo,10,12,True
secretarios,secretario,11,12,True
amiguinha,amigo,9,12,True
amigos,amigo,6,12,True
secretariazinha,secretario,15,12,True
amigo,amigo,5,12,True
amigas,amigo,6,12,True
secretaria,secretario,10,12,True
secretarias,secretario,11,12,True
secretariozito,secretario,14,12,True
secretariozinhos,secretario,16,12,True
secretariozinho,secretario,15,12,True
secretariazitas,secretario,15,12,True
secretariazita,secretario,14,12,True
secretariazinhas,secretario,16,12,True
secretariozitos,secretario,15,12,True
amiga,amigo,5,12,True
secretario,secretario,10,12,True
avos,avo,4,12,True
neta,neto,4,12,True
namoradinhas,namorado,12,12,True
namoradinho,namorado,11,12,True
namoradinhos,namorado,12,12,True
namoradita,namorado,10,12,True
netito,neto,6,12,True
netitas,neto,7,12,True
netita,neto,6,12,True
namoraditas,namorado,11,12,True
namoradito,namorado,10,12,True
namoraditos,namorado,11,12,True
namorados,namorado,9,12,True
ana,anao,3,12,True
avos,avo,4,12,True
netinhos,neto,8,12,True
netinho,neto,7,12,True
netinhas,neto,8,12,True
netinha,neto,7,12,True
netas,neto,5,12,True
namorado,namorado,8,12,True
querida,querido,7,12,True
queridinho,querido,10,12,True
queridinhos,querido,11,12,True
queridita,querido,9,12,True
queridito,querido,9,12,True
queriditos,querido,10,12,True
querido,querido,7,12,True
queridos,querido,8,12,True
queriditas,querido,10,12,True
queridas,querido,8,12,True
queridinhas,querido,11,12,True
queridinha,querido,10,12,True
garotao,garoto,7,16,True
garotos,garoto,7,16,True
garotonas,garoto,9,16,True
garoto,garoto,6,16,True
garotitos,garoto,9,16,True
garotito,garoto,8,16,True
garotona,garoto,8,16,True
princesita,principe,10,16,True
garotinha,garoto,9,16,True
garotinhas,garoto,10,16,True
garotinho,garoto,9,16,True
garotinhos,garoto,10,16,True
princesa,principe,8,16,True
princesas,principe,9,16,True
princesazinha,principe,13,16,True
princesazinhas,principe,14,16,True
princesazita,principe,12,16,True
princesazitas,principe,13,16,True
princesinha,principe,11,16,True
princesinhas,principe,12,16,True
princesitas,principe,11,16,True
principezinho,principe,13,16,True
principezinhos,principe,14,16,True
garotita,garoto,8,16,True
garotoes,garoto,8,16,True
principezitos,principe,13,16,True
principezito,principe,12,16,True
garota,garoto,6,16,True
garotas,garoto,7,16,True
garotitas,garoto,9,16,True
principe,principe,8,16,True
principes,principe,9,16,True
valentezinha,valente,12,18,True
valentes,valente,8,18,True
valente,valente,7,18,True
valentezinhas,valente,13,18,True
valentezinho,valente,12,18,True
valentezinhos,valente,13,18,True
valentezita,valente,11,18,True
valentezitas,valente,12,18,True
valentezito,valente,11,18,True
valentezitos,valente,12,18,True
valentinha,valente,10,18,True
valentinhas,valente,11,18,True
valentinho,valente,10,18,True
valentinhos,valente,11,18,True
valentita,valente,9,18,True
valentito,valente,9,18,True
valentitas,valente,10,18,True
valentitos,valente,10,18,True
empregadozitos,empregado,14,20,True
empregadozito,empregado,13,20,True
empregadozinhos,empregado,15,20,True
empregaditos,empregado,12,20,True
empregada,empregado,9,20,True
canarias,canario,8,20,True
canario,canario,7,20,True
canarios,canario,8,20,True
canaria,canario,7,20,True
empregado,empregado,9,20,True
empregadas,empregado,10,20,True
empregadazinha,empregado,14,20,True
empregadazinhas,empregado,15,20,True
empregadozinho,empregado,14,20,True
empregadazita,empregado,13,20,True
empregadinha,empregado,12,20,True
empregadinhas,empregado,13,20,True
empregadinho,empregado,12,20,True
empregadinhos,empregado,13,20,True
empregadita,empregado,11,20,True
empregados,empregado,10,20,True
empregadazitas,empregado,14,20,True
canariozitos,canario,12,20,True
fidalguinhas,fidalgo,12,20,True
fidalguinho,fidalgo,11,20,True
fidalguinhos,fidalgo,12,20,True
fidalguita,fidalgo,10,20,True
fidalguitas,fidalgo,11,20,True
fidalguito,fidalgo,10,20,True
fidalguitos,fidalgo,11,20,True
empregaditas,empregado,12,20,True
fidalguinha,fidalgo,11,20,True
canariazinha,canario,12,20,True
canariazita,canario,11,20,True
fidalgozito,fidalgo,11,20,True
fidalgozitos,fidalgo,12,20,True
canaritos,canario,9,20,True
canarito,canario,8,20,True
canaritas,canario,9,20,True
canarita,canario,8,20,True
canariozito,canario,11,20,True
canariozinhos,canario,13,20,True
canariozinho,canario,12,20,True
canarinhos,canario,10,20,True
canarinho,canario,9,20,True
canarinhas,canario,10,20,True
canarinha,canario,9,20,True
canariazitas,canario,12,20,True
canariazinhas,canario,13,20,True
fidalgozinhos,fidalgo,13,20,True
fidalgozinho,fidalgo,12,20,True
empregadito,empregado,11,20,True
fidalgo,fidalgo,7,20,True
